date,route_id,leg,start_s,end_s,duration_s,distance_m,deviation_pct,from_city,to_city,from_address,to_address,from_lat,from_lon,to_lat,to_lon,driver_id,vehicle_plate,bus_name,administration,source_file
2025-01-10,2025-01-10-Rebel,20,54480,55560,1102,3890,-30.0,Amsterdam,Amsterdam,"Beethovenstraat 339, Amsterdam, NL","Bilderdijkstraat 87, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-01-10,2025-01-10-Rebel,21,56580,57780,1229,8590,-11.0,Amsterdam,Zaandam,"Bilderdijkstraat 87, Amsterdam, NL","Herwijk, Zaandam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-01-10,2025-01-10-Rebel,22,57840,57900,21,0,,Zaandam,Zaandam,"Herwijk, Zaandam, NL","Herwijk, Zaandam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-01-10,2025-01-10-Rebel,23,58080,58380,330,2050,22.0,Zaandam,Amsterdam,"Herwijk, Zaandam, NL","Portsmuiden 11, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-01-10,2025-01-10-Rebel,24,58440,58440,21,0,,Amsterdam,Amsterdam,"Portsmuiden 11, Amsterdam, NL","Portsmuiden 11, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-01-10,2025-01-10-Rebel,25,59100,59220,140,110,22.0,Amsterdam,Amsterdam,"Portsmuiden 11, Amsterdam, NL","Portsmuiden 18, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-01-10,2025-01-10-Rebel,26,59460,59520,71,120,50.0,Amsterdam,Amsterdam,"Portsmuiden 18, Amsterdam, NL","Portsmuiden 11, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-01-10,2025-01-10-Rebel,27,61680,61800,107,40,,Amsterdam,Amsterdam,"Portsmuiden 11, Amsterdam, NL","Portsmuiden 11, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-01-13,2025-01-13-Rebel,1,33360,33420,24,0,,Amsterdam,Amsterdam,"Portsmuiden 11, Amsterdam, NL","Portsmuiden 11, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-01-13,2025-01-13-Rebel,2,33480,33540,58,40,-56.0,Amsterdam,Amsterdam,"Portsmuiden 11, Amsterdam, NL","Portsmuiden 15, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-01-13,2025-01-13-Rebel,3,60540,60540,47,70,75.0,Amsterdam,Amsterdam,"Portsmuiden 15, Amsterdam, NL","Portsmuiden 11, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-01-13,2025-01-13-Rebel,4,61140,61200,78,0,,Amsterdam,Amsterdam,"Portsmuiden 11, Amsterdam, NL","Portsmuiden 11, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-01-14,2025-01-14-Rebel,1,33060,34620,1590,18340,-1.0,Amsterdam,Amsterdam,"Portsmuiden 15, Amsterdam, NL","Spaklerweg 18, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-01-14,2025-01-14-Rebel,2,35280,36120,847,4070,28.0,Amsterdam,Amsterdam,"Spaklerweg 18, Amsterdam, NL","Beukenplein 50, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-01-14,2025-01-14-Rebel,3,36420,36900,476,1380,5.0,Amsterdam,Amsterdam,"Beukenplein 50, Amsterdam, NL","Weesperplein 4, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-01-14,2025-01-14-Rebel,4,37500,38100,611,2480,42.0,Amsterdam,Amsterdam,"Weesperplein 4, Amsterdam, NL","Reguliersdwarsstraat 91, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-01-14,2025-01-14-Rebel,5,38400,38580,137,450,-46.0,Amsterdam,Amsterdam,"Reguliersdwarsstraat 91, Amsterdam, NL","Utrechtsestraat 41, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-01-14,2025-01-14-Rebel,6,38580,38640,31,0,,Amsterdam,Amsterdam,"Utrechtsestraat 41, Amsterdam, NL","Utrechtsestraat 41, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-01-14,2025-01-14-Rebel,7,39180,39660,465,1430,2.0,Amsterdam,Amsterdam,"Utrechtsestraat 41, Amsterdam, NL","Marie Heinekenplein 33, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-01-14,2025-01-14-Rebel,8,40260,40500,233,650,-3.0,Amsterdam,Amsterdam,"Marie Heinekenplein 33, Amsterdam, NL","Frans Halsstraat 108, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-01-14,2025-01-14-Rebel,9,40800,41160,355,1330,-16.0,Amsterdam,Amsterdam,"Frans Halsstraat 108, Amsterdam, NL","Paulus Potterstraat 18, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-01-14,2025-01-14-Rebel,10,41460,41820,355,1140,,Amsterdam,Amsterdam,"Paulus Potterstraat 18, Amsterdam, NL","Jacob Van Lennepstraat 64, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-01-14,2025-01-14-Rebel,11,42000,42300,281,410,2.0,Amsterdam,Amsterdam,"Jacob Van Lennepstraat 64, Amsterdam, NL","Bilderdijkstraat 87, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-01-14,2025-01-14-Rebel,12,42840,43260,439,1890,-2.0,Amsterdam,Amsterdam,"Bilderdijkstraat 87, Amsterdam, NL","Westerstraat 54, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-01-14,2025-01-14-Rebel,13,43440,43560,163,460,-12.0,Amsterdam,Amsterdam,"Westerstraat 54, Amsterdam, NL","Lindengracht 90, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-01-14,2025-01-14-Rebel,14,43800,45060,1275,8420,0.0,Amsterdam,Amsterdam,"Lindengracht 90, Amsterdam, NL","Portsmuiden 15, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-01-14,2025-01-14-Rebel,15,47460,47460,14,60,,Amsterdam,Amsterdam,"Portsmuiden 15, Amsterdam, NL","Portsmuiden 11, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-01-14,2025-01-14-Rebel,16,47520,47640,64,270,,Amsterdam,Amsterdam,"Portsmuiden 15, Amsterdam, NL","Bolstoen 2, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-01-14,2025-01-14-Rebel,17,47700,47760,98,350,13.0,Amsterdam,Amsterdam,"Bolstoen 2, Amsterdam, NL","Portsmuiden 15, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-01-14,2025-01-14-Rebel,18,51720,51780,66,30,,Amsterdam,Amsterdam,"Portsmuiden 15, Amsterdam, NL","Portsmuiden 15, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-01-14,2025-01-14-Rebel,19,52920,53040,63,50,-44.0,Amsterdam,Amsterdam,"Portsmuiden 15, Amsterdam, NL","Portsmuiden 15, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-01-14,2025-01-14-Rebel,20,61560,61680,115,40,,Amsterdam,Amsterdam,"Portsmuiden 15, Amsterdam, NL","Portsmuiden 15, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-01-15,2025-01-15-Rebel,1,33240,33300,21,0,,Amsterdam,Amsterdam,"Portsmuiden 15, Amsterdam, NL","Portsmuiden 15, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-01-15,2025-01-15-Rebel,2,33660,33660,12,0,,Amsterdam,Amsterdam,"Portsmuiden 15, Amsterdam, NL","Portsmuiden 15, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-01-15,2025-01-15-Rebel,3,33720,34920,1185,17540,1.0,Amsterdam,Amsterdam,"Portsmuiden 15, Amsterdam, NL","Gedempt Hamerkanaal 79, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-01-15,2025-01-15-Rebel,4,35640,35940,330,860,514.0,Amsterdam,Amsterdam,"Gedempt Hamerkanaal 79, Amsterdam, NL","Gedempt Hamerkanaal, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-01-15,2025-01-15-Rebel,5,35940,37080,1147,5700,-9.0,Amsterdam,Amsterdam,"Gedempt Hamerkanaal, Amsterdam, NL","Oudezijds Voorburgwal 236, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-01-15,2025-01-15-Rebel,6,37380,37440,48,180,12.0,Amsterdam,Amsterdam,"Oudezijds Voorburgwal 236, Amsterdam, NL","Dam 27, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-01-15,2025-01-15-Rebel,7,37560,37800,229,300,-9.0,Amsterdam,Amsterdam,"Dam 27, Amsterdam, NL","Raadhuisstraat 2, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-01-15,2025-01-15-Rebel,8,38460,38820,380,630,-3.0,Amsterdam,Amsterdam,"Raadhuisstraat 2, Amsterdam, NL","Spui 21, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-01-15,2025-01-15-Rebel,9,39240,39660,423,900,7.0,Amsterdam,Amsterdam,"Spui 21, Amsterdam, NL","Singel 286, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-01-15,2025-01-15-Rebel,10,40080,40140,12,0,,Amsterdam,Amsterdam,"Singel 286, Amsterdam, NL","Singel 286, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-01-15,2025-01-15-Rebel,11,40140,40320,201,620,5.0,Amsterdam,Amsterdam,"Singel 286, Amsterdam, NL","Keizersgracht 231, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-01-15,2025-01-15-Rebel,12,40560,41280,725,1930,68.0,Amsterdam,Amsterdam,"Keizersgracht 231, Amsterdam, NL","De Clercqstraat 28, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-01-15,2025-01-15-Rebel,13,41580,42600,1005,3130,-14.0,Amsterdam,Amsterdam,"De Clercqstraat 28, Amsterdam, NL","Reguliersdwarsstraat 57, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-01-15,2025-01-15-Rebel,14,44520,44940,398,1280,-5.0,Amsterdam,Amsterdam,"Reguliersdwarsstraat 46, Amsterdam, NL","Quellijnstraat 89, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-01-15,2025-01-15-Rebel,15,46020,46200,154,420,35.0,Amsterdam,Amsterdam,"Quellijnstraat 89, Amsterdam, NL","Gerard Doustraat 224, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-01-15,2025-01-15-Rebel,16,46980,47640,660,3610,-2.0,Amsterdam,Amsterdam,"Gerard Doustraat 224, Amsterdam, NL","Javastraat 157, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-01-15,2025-01-15-Rebel,17,47940,48900,994,7200,-2.0,Amsterdam,Duivendrecht,"Javastraat 157, Amsterdam, NL","Spaklerweg 51, Duivendrecht, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-01-15,2025-01-15-Rebel,18,49320,50100,736,4820,12.0,Duivendrecht,Amsterdam,"Spaklerweg 51, Duivendrecht, NL","De Groene Zoom, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-01-15,2025-01-15-Rebel,19,50340,50760,420,1800,-20.0,Amsterdam,Amsterdam,"De Groene Zoom, Amsterdam, NL","Ruysdaelkade 247, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-01-15,2025-01-15-Rebel,20,53580,54240,628,2760,-31.0,Amsterdam,Amsterdam,"Ruysdaelkade 247, Amsterdam, NL","Amstelveenseweg 43, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-01-15,2025-01-15-Rebel,21,54420,55080,658,2960,-14.0,Amsterdam,Amsterdam,"Amstelveenseweg 43, Amsterdam, NL","Jan Evertsenstraat 727, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-01-15,2025-01-15-Rebel,22,55260,56220,933,5620,-21.0,Amsterdam,Amsterdam,"Jan Evertsenstraat 727, Amsterdam, NL","Portsmuiden 15, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-01-15,2025-01-15-Rebel,23,56640,56640,24,0,,Amsterdam,Amsterdam,"Portsmuiden 15, Amsterdam, NL","Portsmuiden 15, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-01-15,2025-01-15-Rebel,24,58440,58440,14,20,,Amsterdam,Amsterdam,"Portsmuiden 15, Amsterdam, NL","Portsmuiden 15, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-01-15,2025-01-15-Rebel,25,61680,61740,36,30,,Amsterdam,Amsterdam,"Portsmuiden 15, Amsterdam, NL","Portsmuiden 15, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-01-15,2025-01-15-Rebel,26,61740,61740,11,0,,Amsterdam,Amsterdam,"Portsmuiden 15, Amsterdam, NL","Portsmuiden 15, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-01-16,2025-01-16-Rebel,1,32820,35220,2412,45090,-5.0,Amsterdam,Leiden,"Portsmuiden 15, Amsterdam, NL","1E Binnenvestgracht 32, Leiden, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-01-16,2025-01-16-Rebel,2,36000,36540,551,2950,42.0,Leiden,Leiden,"1E Binnenvestgracht 32, Leiden, NL","Hooigracht 39, Leiden, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-01-16,2025-01-16-Rebel,3,37080,37440,376,1360,48.0,Leiden,Leiden,"Hooigracht 39, Leiden, NL","Kloksteeg 17, Leiden, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-01-16,2025-01-16-Rebel,4,37740,39960,2187,34480,0.0,Leiden,Rotterdam,"Kloksteeg 17, Leiden, NL","Voorburgstraat 292, Rotterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-01-16,2025-01-16-Rebel,5,40560,40860,300,1500,1.0,Rotterdam,Rotterdam,"Voorburgstraat 292, Rotterdam, NL","Zaagmolendrift 53, Rotterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-01-16,2025-01-16-Rebel,6,41280,41580,325,1540,-19.0,Rotterdam,Rotterdam,"Zaagmolendrift 53, Rotterdam, NL","Hofplein 19, Rotterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-01-16,2025-01-16-Rebel,7,41940,42060,127,460,-63.0,Rotterdam,Rotterdam,"Hofplein 19, Rotterdam, NL","Haagseveer 60, Rotterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-01-16,2025-01-16-Rebel,8,42720,43380,645,2140,-2.0,Rotterdam,Rotterdam,"Haagseveer 60, Rotterdam, NL","Leuvehaven 65, Rotterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-01-16,2025-01-16-Rebel,9,43800,44100,325,1530,-20.0,Rotterdam,Rotterdam,"Leuvehaven 65, Rotterdam, NL","Veerhaven 10, Rotterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-01-16,2025-01-16-Rebel,10,44340,44940,624,1870,-5.0,Rotterdam,Rotterdam,"Veerhaven 10, Rotterdam, NL","Edam 1, Rotterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-01-16,2025-01-16-Rebel,11,45480,45540,82,210,5.0,Rotterdam,Rotterdam,"Edam 1, Rotterdam, NL","Otto Reuchlinweg 974, Rotterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-01-16,2025-01-16-Rebel,12,45780,47820,2044,18240,3.0,Rotterdam,Delft,"Otto Reuchlinweg 974, Rotterdam, NL","Verwersdijk 30, Delft, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-01-16,2025-01-16-Rebel,13,48300,49860,1512,11320,19.0,,,"Verwersdijk 30, Amsterdam, NL","Dunne Bierkade 2, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-01-16,2025-01-16-Rebel,14,50040,50760,738,2750,0.0,,,"Dunne Bierkade 2, Amsterdam, NL","Denneweg 73, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-01-16,2025-01-16-Rebel,15,51240,51720,462,2200,-7.0,,,"Denneweg 73, Amsterdam, NL","Laan 3, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-01-16,2025-01-16-Rebel,16,51960,52680,699,3530,-14.0,,,"Laan 3, Amsterdam, NL","Frederik Hendriklaan 102, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-01-16,2025-01-16-Rebel,17,52980,55800,2819,55800,-10.0,,,"Frederik Hendriklaan 102, Amsterdam, NL","Portsmuiden 15, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
2025-01-16,2025-01-16-Rebel,18,56520,56580,60,240,-4.0,Amsterdam,Amsterdam,"Portsmuiden 15, Amsterdam, NL","Bolstoen 2, Amsterdam, NL",,,,,,,Rebel,1 (VNZ-20-TRebel),rebel_Ritten overzicht 2024.11.01-2025.11.11.csv
